id,name,short_name,logo_url,website,phone,email,address,city,region,country,postal_code,type_of_company,district,date_of_incorporation,date_of_commencement,nature_of_business,registration_number,tax_identification_number,phone_number,directors,secretary,auditor,authorized_shares,stated_capital,shareholders,other_linked_companies,tin_number,established_date,company_type,industry,ownership_type,business_activities,previous_names,board_of_directors,key_personnel,subsidiaries,annual_revenue,net_worth,employee_count,rating,head_office_address,customer_service_phone,customer_service_email,has_website,has_social_media,has_mobile_app,is_active,is_verified,verification_date,verification_notes,search_count,last_searched,created_at,updated_at,created_by,updated_by,description,notes,status
1654,Executive Direcor Economic And Organised Crime Office,Executive Direcor Economic,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1655,Executive Director And Nacotics Control Board,Executive Director And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1656,Executive Director Economic & Organised Crime Office Accra,Executive Director Economic,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1657,Executive Director Economic And Organised Crime Office And The Executive Secretarynarcotics Control Board,Executive Director Economic,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1658,Executive Director Economic And Organized Crime Office,Executive Director Economic,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1659,Executive Secretary Lands Comm And Landline Properties LIMITED,Executive Secretary Lands,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1660,Exficon GMBH,Exficon GMBH,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1661,Exim Guaranty COMPANY,Exim Guaranty COMPAN,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1662,Eximguaranty CO,Eximguaranty CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1663,Eximguaranty COMPANY,Eximguaranty COMPANY,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1664,Eximguaranty Company Ghana LIMITED,Eximguaranty Company Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1665,Eximguaranty Company Ghana Limited And Big Aidoo Construction Company Limited And Best Point Savings & Loans CO,Eximguaranty Company Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1666,Exparte Jewima CO,Exparte Jewima CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1667,Exparte Junchen ENTERPRISE,Exparte Junchen ENTE,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1668,Exparte Speedline Stevedoring COMPANY,Exparte Speedline Stevedoring,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1669,Exparte Speedline Stevedoring Company LTD,Exparte Speedline Stevedoring,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1670,Expat Homes LIMITED,Expat Homes LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1671,Expendable Polystyrene Products LIMITED,Expendable Polystyrene Products,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1672,Expom Ghana LIMITED,Expom Ghana LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1673,Export Finance COMPANY,Export Finance COMPA,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1674,Export Finance Company LTD,Export Finance Company,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1675,Express Link Micro Finance LTD,Express Link Micro,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1676,Express Maritime Services LIMITED,Express Maritime Services,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1677,Express Savings And Loans LTD,Express Savings And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1678,Expressway Microfinance LTD,Expressway Microfina,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1679,Exton Cubic GROUP,Exton Cubic GROUP,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1680,Exton Cubic Group LIMITED,Exton Cubic Group,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1682,Ezz Investment CO,Ezz Investment CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1683,F & F Investments LIMITED,F & F,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1684,Fabi Timbers LTD,Fabi Timbers LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1685,Fabina LIMITED,Fabina LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1687,Fadnet Group LIMITED,Fadnet Group LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1688,Fairfax Oil Services LTD,Fairfax Oil Services,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1689,Fairfax Oilfield Services LTD,Fairfax Oilfield Services,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1690,Fairllop International LIMITED,Fairllop Internation,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1691,Faisal Mohammed Akilu,Faisal Mohammed Akil,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1692,Faith Salvation Church,Faith Salvation Chur,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1693,Falcon,Falcon,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1694,Falcon Crest Investment LTD,Falcon Crest Investment,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1695,Fan Milk Ghana LTD,Fan Milk Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1696,Fan Milk LIMITED,Fan Milk LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1697,Fan Milk LTD,Fan Milk LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1698,Fantastico Davide And Fantastic Ital LTD,Fantastico Davide And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1699,Farisco,Farisco,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1700,Farmers Services CO,Farmers Services CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1701,Farmers Services COMPANY,Farmers Services COM,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1702,Farmers Services Co LTD,Farmers Services Co,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1703,Farmex LTD,Farmex LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1704,Farms LTD,Farms LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1705,Faroe Atlantic CO,Faroe Atlantic CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1706,Fasat,Fasat,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1707,Fasat Construction CO,Fasat Construction C,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Construction & Engineering,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1708,Fastgro ENTERPRISE,Fastgro ENTERPRISE,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1709,Fastgro Enterprise LTD,Fastgro Enterprise L,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1710,Father Opoku Sarkodie,Father Opoku Sarkodi,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1711,Faustina Gyasi And Comfort Gyasi,Faustina Gyasi And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1712,Faustina Quaicoe,Faustina Quaicoe,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1713,Fayson LTD,Fayson LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1714,Faysons CO,Faysons CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1715,Fbn Bank Ghana LIMITED,Fbn Bank Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1716,Feanza Industries LTD,Feanza Industries LT,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1717,Federated Commodities LIMITED,Federated Commoditie,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1718,Felibat Cold Store LTD,Felibat Cold Store,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1719,Felibat Coldstore LIMITED,Felibat Coldstore LI,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1720,Felicia Boamah Suing For Nana Sarfo As Next Friend,Felicia Boamah Suing,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1721,Felix Engsalige Nyaaba,Felix Engsalige Nyaa,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1722,Fems International LTD,Fems International L,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1723,Fenrouz Odaymart And Ipmc LIMITED,Fenrouz Odaymart And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1724,Ferro Fabrik LIMITED,Ferro Fabrik LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1725,Feryust LTD,Feryust LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1726,Fetteh Salt LIMITED,Fetteh Salt LIMITED,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1727,Fexnet ENTERPRISE,Fexnet ENTERPRISE,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1728,Fiaga,Fiaga,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1730,Fidelity Bank Gh LTD,Fidelity Bank Gh,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1731,Fidelity Bank Ghana LIMITED,Fidelity Bank Ghana,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1733,Fidelity Bank LIMITED,Fidelity Bank LIMITE,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1734,Fidelity Bank LTD,Fidelity Bank LTD,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1735,Financial Intelligence Centre And Stanbic Bank Ghana LTD,Financial Intelligence Centre,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1736,Finatrade HOLDING,Finatrade HOLDING,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1737,Finatrade HOLDINGS,Finatrade HOLDINGS,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1738,Finatrade Holding SA,Finatrade Holding SA,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1739,Finatrade Holdings LTD,Finatrade Holdings L,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1740,Finatrade Holdings SA,Finatrade Holdings S,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1741,Finatrading HOLDINGS,Finatrading HOLDINGS,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Trading & Commerce,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1742,Finatrading Holdings LIMITED,Finatrading Holdings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Trading & Commerce,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1743,Fine Fort Capital LTD,Fine Fort Capital,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1744,Finest Oil CO,Finest Oil CO,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1745,Finger Mining LIMITED,Finger Mining LIMITE,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Mining & Energy,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1746,Fiorini Luca And Fiorini Alessandro,Fiorini Luca And,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Other,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1747,First Allied Saving & Loans LIMITED,First Allied Saving,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1749,First Allied Savings And Loans LIMITED,First Allied Savings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1750,First Allied Savings And Loans LTD,First Allied Savings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1751,First Atlantic Bank Ghana LIMITED,First Atlantic Bank,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1752,First Atlantic Bank LIMITED,First Atlantic Bank,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1753,First Atlantic Bank LTD,First Atlantic Bank,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1754,First Atlantic Merchant Bank LTD,First Atlantic Merchant,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1755,First Ghana Savings And Loans LTD,First Ghana Savings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1756,First Logistics GROUP,First Logistics GROU,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Transport & Logistics,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1757,First Logistics Group LIMITED,First Logistics Group,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Transport & Logistics,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1758,First National Savings & Loans CO,First National Savings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1759,First National Savings & Loans COMPANY,First National Savings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1760,First National Savings & Loans Company LIMITED,First National Savings,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,French Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1761,First New Age Company LIMITED,First New Age,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,German Company,Technology,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
1762,First Rate Micro Finance CO,First Rate Micro,,,,,,,,Ghana,,,,,,,,,,,,,,,,,,,Private Limited Company,Banking & Finance,,,,,,,,,0,,,,,False,False,False,True,False,,,0,,2025-09-14 19:44:55,2025-09-14 19:44:55,,,,,Active
